Numbering for matrix	Numbering for unique peaks	IIS_I_A_or_U	I_A_M_or_P	final annotation	RI	Win	fData::lineno	fData::query	fData::known	fData::cas	fData::preferred	fData::action	MeKO_01_01_1	MeKO_01_02_1	MeKO_01_03_1	MeKO_01_04_1	MeKO_01_05_1	MeKO_01_06_1	MeKO_01_07_1	MeKO_01_08_1	MeKO_01_09_1	MeKO_01_10_1	MeKO_01_11_1	MeKO_01_12_1	MeKO_01_13_1	MeKO_01_14_1	MeKO_01_15_1	MeKO_01_16_1	MeKO_01_17_1	MeKO_01_18_1	MeKO_01_19_1	MeKO_01_20_1	MeKO_01_21_1	MeKO_01_22_1	MeKO_01_23_1	MeKO_01_24_1	MeKO_01_25_1	MeKO_01_26_1	MeKO_01_27_1	MeKO_01_28_1	MeKO_01_29_1	MeKO_01_30_1	MeKO_01_31_1	MeKO_01_32_1	MeKO_01_33_1	MeKO_01_34_1	MeKO_01_35_1	MeKO_01_36_1	MeKO_01_37_1	MeKO_01_38_1	MeKO_01_39_1	MeKO_01_40_1	MeKO_01_41_1	MeKO_01_42_1	MeKO_01_43_1	MeKO_01_44_1	MeKO_01_45_1	MeKO_09_02_1	MeKO_09_03_1	MeKO_09_04_1	MeKO_09_05_1	MeKO_09_06_1	MeKO_09_07_1	MeKO_09_08_1	MeKO_09_09_1	MeKO_09_10_1	MeKO_09_11_1	MeKO_09_12_1	MeKO_09_13_1	MeKO_09_14_1	MeKO_09_15_1	MeKO_09_16_1	MeKO_09_17_1	MeKO_09_18_1	MeKO_09_19_1	MeKO_09_20_1	MeKO_09_21_1	MeKO_09_22_1	MeKO_09_23_1	MeKO_09_24_1	MeKO_09_25_1	MeKO_09_26_1	MeKO_09_27_1	MeKO_09_28_1	MeKO_09_29_1	MeKO_09_30_1	MeKO_09_31_1	MeKO_09_32_1	MeKO_09_33_1	MeKO_09_34_1	MeKO_09_35_1	MeKO_09_36_1	MeKO_09_37_1	MeKO_09_38_1	MeKO_09_39_1	MeKO_09_40_1	MeKO_09_41_1	MeKO_09_42_1	MeKO_09_43_1	MeKO_09_44_1	MeKO_09_45_1	MeKO_09_46_1	MeKO_09_47_1	MeKO_09_48_1	MeKO_09_49_1	MeKO_09_50_1	MeKO_09_51_1	MeKO_09_52_1	MeKO_09_53_1	MeKO_09_54_1	MeKO_09_55_1	MeKO_09_56_1	MeKO_09_57_1	MeKO_09_58_1	MeKO_09_59_1	MeKO_09_60_1	MeKO_09_61_1	MeKO_09_62_1	MeKO_09_63_1	MeKO_09_64_1	MeKO_09_65_1	MeKO_09_66_1	MeKO_09_67_1	MeKO_09_68_1	MeKO_09_69_1	MeKO_09_70_1	MeKO_09_71_1	MeKO_09_72_1
090827_MeKO_01_09_ID070	090827_MeKO_01_09_cmb_ID069	U			1326.5	356.35  Win021_C03	70		FALSE	0	0		0.14312642540033	0.13400333071194	0.188522167190507	0.297018922037288	0.175851658166771	0.20738221696548	0.27941582955912	0.273057043037229	0.265156781778638	0.19228561351903	0.258194174572462	0.393222580916215	0.208897938888823	0.135266511754409	0.4219111945289	0.306188302167983	0.221597284990706	0.45408610785101	0.34019851749615	0.318705934028779	0.271514063829928	0.230340017096486	0.180153757202116	0.147340847418242	0.269948847714098	0.357723225862218	0.366452029211993	0.287127574865847	0.300637085652627	0.224893685683897	0.222272281451594	0.254852397396554	0.1560989217074	0.106536052207026	0.273585509216682	0.308801763228553	0.338437873340475	0.218854294770936	0.232447050909249	0.187468728907753	0.174925617450632	0.313252492486305	0.208668974485778	0.265318228581889	0.193848122927904	0.275294282091475	0.309133486141647	0.384011164650303	0.329641434863773	0.250392433085128	0.328544388862821	0.338674678684694	0.374099923151517	0.297761104319247	0.33094889568992	0.25640163367157	0.346021215914126	0.379900120708944	0.341461066135352	0.225036039200959	0.317176809801629	0.441368692828859	0.375154723251819	0.306992179106741	0.296786899625933	0.35674193601829	0.238294495611699	0.318037700105566	0.285402704181276	0.311660342528971	0.175652545999144	0.355161230529614	0.400934974019327	0.317419128443332	0.315594923517809	0.158590679770146	0.447189634721045	0.433575750742286	0.389889966449455	0.39806800097384	0.241544844937255	0.288957026550326	0.354451613963399	0.332017755395038	0.406933469058729	0.219543326077083	0.29447232041027	0.377217409417988	0.34694114610222	0.160779395757054	0.241821438491968	0.14806303348654	0.205423670854181	0.229608259627196	0.263921400932968	0.31414477198702	0.190795916344534	0.324950629876686	0.260368454926035	0.324222894502911	0.362045276332742	0.319599569882419	0.375743022171143	0.196874914205256	0.366782301022496	0.115453139737774	0.305419248299982	0.283392599288809	0.358285600998762	0.182904981263102	0.243684026127648	0.202675611667601	0.121245936274838	0.260577567548363	0.203371921822223	0.11640135454905
090827_MeKO_01_09_ID071	090827_MeKO_01_09_cmb_ID070	A2		Lumichrome (2MEOX)	1331.7	357.94  Win022_C01	71	Lumichrome (2MEOX)	TRUE	0	0		24.7324285169344	29.4149897457248	32.9435051851137	53.8334386898884	25.5649289974049	35.8385299081269	48.8597117438361	58.4949688436677	64.9919647767978	39.956860067235	46.2274421393713	64.7932865495174	36.2758384732861	23.4611225601776	38.6051716417647	47.1512708297156	24.7149922403943	82.7540634587271	47.2011422878786	38.3169565027072	66.1984982745993	28.8155609247716	39.0767407775933	21.6188077455633	39.7478275685807	82.402986761704	57.8391333088814	61.235272286654	93.8436089740954	41.2921271074295	63.5908149731142	62.5664893577383	23.5225110778968	34.6172633668382	75.1700774387887	92.6225409134972	77.9227125621884	44.7920777351549	73.6904810989106	39.2707833135773	42.4017462708095	95.2421428135059	52.4498781984358	65.9867900314905	57.4666891503779	65.6875168482113	72.5186382199391	64.702644794178	97.2559582221581	53.7031595894546	69.942997908399	77.505033460555	65.0787300756788	80.9014974358509	73.9627240787295	60.8382687890101	53.3916622165021	56.4773431519755	50.0203168630704	38.3912443922196	50.8804100530997	74.7454679422283	68.5312553738131	55.035530364418	56.2247876980864	46.0310283129836	53.5189712749035	57.3765148009429	63.6558729407214	61.0539830672638	48.8392425833784	63.0935076115042	82.0495873519054	64.9351845524476	89.3767553686404	32.4303492834793	95.2604721366289	76.5604107941519	73.7686376337178	99.762685706976	56.976900368255	56.13985469157	73.2790228578628	57.0210221409664	94.4323569734806	42.689822717805	69.7490545198969	71.4830578990078	68.5140710147422	35.6422136544595	53.3743163379661	18.9267732171741	50.5314592257298	58.211421155604	66.3415248520549	98.0347618422566	41.5439349786897	89.2115219563352	45.1629248419088	69.3099532589682	92.4901809526673	50.776001075294	74.5083618706795	27.0726735407049	82.4249252950255	23.1111820005406	71.6198459634779	51.3342079895041	67.4063162068467	34.7488919198738	56.4129170901598	34.8890089329965	18.1880398152074	43.4295152112249	37.2492508444239	29.713941723858
090827_MeKO_01_09_ID072	090827_MeKO_01_09_cmb_ID071	I		Fumaric acid (2TMS)	1341.1	360.63  Win023_C01	72	Fumaric acid (2TMS)	TRUE	7704-73-6|17962-03-7|110-17-8	fumaric acid		30.8183908092622	28.4078329555442	24.8425010406424	37.2955052046138	27.4597010706335	27.5771078598024	22.1585181551127	28.497683147662	31.6224533954262	27.9468611177812	23.2210064574379	35.6812967736514	28.7936236962673	24.9663257501775	49.9692844156165	43.0912594875357	54.5876767228883	38.2509921002601	33.966892716505	34.831749687925	30.1097447198781	30.5742252910891	27.7052493932406	38.7657472187067	34.71555558778	43.1576943024129	39.3070107311721	30.7123628180717	27.1106026476893	33.7516226419418	24.9531126651622	23.1986833731521	25.2087563918192	21.322666578077	19.2489850320551	27.1418826282816	28.299708619152	24.060540986732	28.2702655049694	29.5867648984718	21.0370369749196	27.553467919009	39.977489605656	25.1069689313679	20.7200897123912	58.1004023602472	46.0476101375133	54.4879473953864	30.0282396839947	75.4923469510968	109.417607091826	45.1650220428682	34.124061876235	33.0235400454085	38.6117499554025	50.5580330308377	100.101374469139	86.6622928075134	56.9597859927463	56.3506907008766	52.6848709983269	44.8558092168714	57.2335993353072	39.8856469967012	52.1834167640142	79.3478123291529	65.803444880805	57.5408146664546	30.6267785253306	32.7117646053396	24.5723025564314	26.3444602157868	31.0417506940366	45.322335601954	39.3102891808404	37.0208757666743	54.7260314769033	41.8325140000752	45.4995219812158	36.8670708743513	40.2584439958204	33.5724404574179	30.3612287265218	40.6295131567141	32.6849827303164	41.2517285797065	26.8901711261061	35.7495968346513	47.8921585498767	30.9568702377237	35.0880796160956	29.5719676344826	38.4909807962276	26.5991830994031	29.0716999426806	39.8268104638609	39.0369887996828	33.5631337571642	37.7624097246791	36.6413545818637	27.8018969612998	50.7457958344047	32.5961883760732	32.70291486416	34.9742803613037	29.8891379212073	35.0583186211001	43.1559074624438	24.2748675193296	36.409236409563	43.1327507917732	40.0203183226751	37.1985459861182	34.7019517919113	37.584233571023	19.1619213501079
090827_MeKO_01_09_ID073	090827_MeKO_01_09_cmb_ID072	I		Serine, L- (3TMS)	1348.5	362.69  Win024_C01	73	Serine, L- (3TMS)	TRUE	64625-17-8|7364-48-9|312-84-5|70125-39-2|56-45-1|302-84-1	l-serine		254.921255001583	281.03547940664	213.29685152899	215.356108573062	266.134270873821	267.580715197437	196.781255571576	430.7742164386	251.727753069048	391.622593123424	235.851022053734	213.220333883572	435.959305780819	394.213486858317	187.036610720074	121.659689540796	243.557845728806	177.809566166327	215.573110854823	267.391273371663	248.286213289874	374.847741741578	296.611721045307	240.013333691818	256.73534220553	336.285923256448	167.195457406884	170.00823818591	179.550019502622	317.984966095902	140.371837297759	182.071354796209	208.576619842016	189.420104189809	194.366173510869	197.947662209837	185.080283977138	254.278852660623	257.354596154681	212.846698612151	358.849913290241	182.280721698017	307.253046870707	168.355116648084	135.549391867252	345.289096336824	181.408987623661	202.85712265085	204.007754710294	351.59133507748	270.223659479936	173.206132728505	219.736132999443	286.605574671061	212.69810969847	349.821876837799	398.337020371927	402.910802346464	222.566246453993	394.215217628318	350.844000024574	196.019081907112	302.095500213676	221.023612946535	225.478286234008	303.806881927072	378.593414425369	351.546559341152	190.634844589689	193.973012739434	448.043760631169	197.931373927193	197.257773563633	304.207437505194	273.433640254568	324.33146003905	297.1609616683	345.207139098733	195.620426316273	199.053918810925	308.867409939842	173.915174451881	210.260911301852	219.391005653013	200.154409212067	284.53409980737	200.755265468157	185.720028705144	197.65182699478	261.901502234131	314.221884847846	228.872459683231	501.847571181743	518.165286831898	547.529952311818	442.679681879742	949.402981464962	532.440187149942	492.653378992732	486.520244888596	193.278702497901	184.501660861638	219.078450060034	292.305821492025	206.981824319156	238.477979639003	194.149334201523	204.28993252081	262.972966977619	318.54594944502	318.67445720609	324.20399266702	299.516160049397	368.024067555084	408.236488736203	245.044328172816
090827_MeKO_01_09_ID075	090827_MeKO_01_09_cmb_ID074	I		Alanine, 3-cyano-, L- (2TMS)	0	367.44  Win025_C02	75 X_290	Alanine, 3-cyano-, L- (2TMS)	TRUE	923-01-3|6232-19-5	3-cyano-l-alanine	 COR_OK:HDA	0.322954119356226	0.305294058688378	0.440564239305515	0.452705157687441	0.319215261337448	1.06305410395728	0.334500397862908	0.472486651440714	0.551991635327063	0.316390773202065	0.34780829200836	0.444523501684597	0.293381003681824	0.262191126192645	0.4436148370317	0.329082580301975	0.347076078244112	0.588395412522907	0.4073018886417	0.443175180112936	0.567446341028906	0.417076188654647	0.394835653921918	0.294259195599863	0.444894378323902	0.738025027094955	0.415784313004255	0.479627488315735	0.576748651763181	0.722297649532255	0.392317281597784	0.63352345977462	0.287041452349494	0.315918533452653	0.503240166873259	0.394812458627845	0.472509521058506	0.377682987892641	1.37558998090361	0.313555451831605	0.954052213698465	0.63656477110333	0.622484751909446	0.400029562137754	0.480472539284923	0.312580996216017	0.340722848528405	0.448611281367837	0.473875383884551	0.359893741195412	0.302627358353017	0.2778846140359	0.360648294303276	0.7369337267826	0.308316137464053	0.295025879463111	0.391768346610828	0.420131528587411	0.3558092797377	0.240901363634528	0.24270212378181	0.398618607465271	0.319158101198797	0.313052002129013	0.394595491228884	0.433664120872749	0.270035745643844	0.389354456190077	0.323469677920376	0.294543864446951	0.531089869402391	0.324201435841806	0.33870282968802	0.428959543443932	0.473140049871599	0.343222896471909	0.355911352972132	0.34087646108167	0.381597933939079	0.291841066051919	0.307104379495399	0.3153181250073	0.342735110619348	0.410205146036161	0.394794676112527	0.265723615178613	0.350560079500138	0.357327537366475	0.378245281936557	0.18231002275997	0.300569917912664	0.193506477907852	0.510929232209064	0.60363427787192	0.741728654371807	0.918422667289394	1.35183863613837	0.687834732044797	0.49354895968296	0.751534138158461	0.373272992646702	0.336862713013394	0.399611611779967	0.255187885586091	0.36802566378451	0.249196978026524	0.360911778065683	0.344738529804309	0.658984841746548	0.346051592289861	0.526616760962546	0.456970189618243	0.385750738351894	0.598016904135003	0.46229009690426	0.217577910857904
090827_MeKO_01_09_ID076	090827_MeKO_01_09_cmb_ID075	I		Threonine, DL- (3TMS)	1373.5	369.93  Win026_C01	76	Threonine, DL- (3TMS)	TRUE	64569-35-3|7536-82-5|80-68-2|72-19-5|24830-94-2|632-20-2|144-98-9|28954-12-3|7537-02-2	l-threonine		36.4410827767001	32.5769167013616	23.7444242683832	38.4501709054172	36.7183295446961	35.6529545764534	32.5718109642641	55.1754739368653	50.5145990903837	45.380170188498	40.1871949917803	59.0606834340297	56.1788845612	56.4157130679381	65.1875924787659	40.4275814999374	76.2634735747054	59.1264013287486	55.5318177119066	64.9649811849341	60.5901239781207	68.3090053202078	50.2305467221546	55.387172539086	64.102806669011	87.2902468134338	46.9512572948534	51.7344919508395	49.3862185916106	70.6827890154922	38.5703841625002	51.7157641994942	49.8294013317979	43.1221790578069	42.8753262158956	49.1043991461531	54.8655455468369	59.7707353455699	53.7838730415347	55.4131948058926	50.5946142673612	43.522094275457	64.182808579226	49.5428117508519	33.6015640082657	51.3766770834373	35.525877478351	39.6406304842311	46.9165164880502	54.9850545381364	61.323850878658	35.5982404980019	40.1841005394487	41.0512546298711	39.1389000294786	49.2606498945651	78.5811010914555	70.8354494200082	47.2463465939812	57.2663064765574	64.3738294216785	47.8332576542685	56.8203456606832	41.4692887045741	61.7629683047757	67.499807822932	62.3782609174838	62.7645623346011	45.3696460198707	37.8552100069509	55.540821919746	35.3086338354591	39.5145128535341	56.9038812806472	55.5182209981763	51.1195734024147	52.6343521616047	53.3144266546398	39.4411832940721	35.0215936584876	43.4216448723281	32.8688065785939	34.948254849011	44.3351302772668	44.1482133085419	51.5753077380859	35.8332736910668	40.1036223648323	51.4796936843917	43.9712664895601	52.0744226587868	41.5071645340551	135.091423769843	124.690896495368	147.707663253065	140.131905333175	206.692500743384	131.429640074192	110.275377613773	154.487266892247	40.8875539816295	43.6808363916875	43.1193367188826	51.370215594837	47.2267485699507	42.0300487421008	39.8820862058549	43.2200520260424	44.2220359961636	55.9535487268214	54.4856821737426	52.8210090907688	55.8157151784319	62.6406363728896	62.9963124416602	41.9901791724205
090827_MeKO_01_09_ID077	090827_MeKO_01_09_cmb_ID076	I		Glutaric acid (2TMS)	1394.4	375.87  Win027_C01	77	Glutaric acid (2TMS)	TRUE	55494-07-0|3343-88-2|7364-81-0|111-16-0|110-94-1	glutaric acid		1.75080349968753	1.80011680621733	1.35925990721693	2.48707075746238	1.70443525748992	1.91252715173008	1.90265580969589	3.36601613847603	2.85251400859361	2.5989933515428	2.52662996256617	2.43712238873936	2.47803099361896	3.13816335880928	4.3202060006746	3.42607580356927	6.52944216109283	4.61948236456853	5.90638824630347	4.51700450263471	4.43874002863571	6.07747674604693	4.18972240337231	3.15960100708454	3.91672074332138	3.91079941754157	3.00847584987079	4.33622295308984	3.68117935855821	3.783069146793	2.38086390711842	3.39719087810396	2.94939318947303	2.80619200574726	2.49600277233529	2.29293592925269	2.32334860815866	3.33151412176077	2.29257085195955	2.75484638967894	4.25713384833675	3.37060573137089	3.36388446251626	2.1585852069888	2.03822072013023	3.67006260046526	3.52618649701825	3.26731877612131	2.90988744413409	3.44553189776615	5.25735572857434	2.95444847944185	3.04592042723228	4.50667631388542	2.99007594859837	4.0062692308942	5.63375004843239	5.04222236942825	3.15467628563599	3.52114703590191	5.33751768794271	3.37290050499302	4.39473796223305	4.04992507727503	5.18030445521241	5.16150328854724	5.43657628002836	5.23113729374846	3.80485551669436	2.76077952118871	3.68628106246265	2.02769425601077	2.58100238460831	4.04136892943882	2.98993933529346	3.30904373851545	3.49443206373218	5.34066974856241	3.13110461855376	2.70351806486488	2.66763109573616	1.86278749226151	1.72911405925626	3.54406882318633	3.36037446087402	3.19359896950809	3.03075481364581	2.8615800876949	4.25439396546779	3.4274383235265	3.74383003994215	2.31602621590891	5.84251264353335	3.58958405904523	3.93018990788603	4.1837769250885	5.34882347110715	4.56969209217148	4.07234945861976	5.98444116269511	3.11183999000747	3.03831085345614	2.76827207731635	3.17655283583494	2.1116780176135	2.08033161543935	2.8191234417899	2.65079485712838	3.36893442139837	3.38910191565724	4.32222653905792	3.53389788362238	2.81489127442885	2.62486724626993	3.30796308592434	1.51438514437189
090827_MeKO_01_09_ID078	090827_MeKO_01_09_cmb_ID077	U			1410.6	380.32  Win028_C01	78		FALSE	0	0		4.74266299275227	3.72097770273396	1.91705778732286	4.1775947041531	2.83983879643044	0.503077026430059	3.73106860592427	3.08964958335434	1.45424697003962	3.17633231780526	3.13374742158	3.48181638300929	2.46031325101517	2.88382675868917	1.51173679676473	3.7399035914705	2.89277930317035	1.77433922896892	1.63670063008428	1.0346293816915	1.2704029453876	0.65986580429598	1.15399419124518	2.83358523249941	1.22394985553376	2.43709316010293	1.60023730277754	3.04550181755236	1.84538032335458	2.17421035244604	1.19461965174724	1.35199573147012	0.858909720088736	0.973439696358755	0.448345262372213	1.74273027710356	1.26101301818957	1.75209139495467	0.900857438913242	0.862106655831618	0.0779566015141503	0.103599745570544	0.0418704324413429	0.0254224595894387	0.0319725523938002	7.06076538304097	8.74448408766491	2.9466305408087	1.49338118941464	12.8689845039243	9.83212847572921	8.32217654212411	4.61398038665729	1.74482690576043	2.80094964214458	4.49477049643731	3.78361755425691	3.73663369251605	1.92077929452662	4.62865288091517	6.05892158328333	4.12248506885996	7.29557546834111	4.71717127742193	3.34998854321737	4.41727108563476	6.78592106568308	3.96510715680178	2.85938950227995	3.6205417677959	2.71753183604041	2.60554407606404	2.28201236411153	3.22369031018848	1.43148312181324	1.41050053937846	4.14489832868845	2.2514808133198	1.59864523102967	2.57586252903982	1.23964980268431	1.2065727535013	1.42448086414005	1.509898380367	4.71526351713141	4.94525707484378	3.32091486946067	4.42328069579071	7.34127946997075	5.59802582000594	5.38356337582973	3.66753879538139	0.786072315611389	1.11624136675668	0.502815929334666	0.949496984552893	1.23213598969174	0.873527700747922	0.982979155019374	0.891139515766735	3.04338538546411	3.11096799831693	3.43551182684177	3.26420466801846	1.57417618110356	1.57407567436379	1.41501251938323	1.73546717439391	0.915441700467768	2.37775485842903	1.95483684095505	1.38755039708876	1.18160666860089	1.83870013693079	1.70386558503421	1.37673395463093
090827_MeKO_01_09_ID079	090827_MeKO_01_09_cmb_ID078	I		Alanine, beta- (3TMS)	1422.4	383.41  Win029_C01	79	Alanine, beta- (3TMS)	TRUE	5269-40-9|17891-86-0|16690-93-0|107-95-9|55255-77-1	beta-alanine		0.643051350934576	0.757395799602165	0.562156512611379	1.00035536481273	0.999491576661995	2.60648160400309	1.02775348055258	1.85148491816373	2.80056425247018	1.19151458758554	1.25441135878145	1.93843835297115	1.85444364204619	2.334906185599	2.34691040122416	1.08061080716316	3.30254446850964	1.65166333793179	2.63799892860164	2.52207166479749	1.80661524554794	2.87328108105998	2.24496103965954	2.36402534227239	2.34737151205577	3.53995092987227	2.26180129413038	1.74861969880561	2.27208769178967	2.58390476681504	1.60755380481153	2.22669858128017	1.79134161764623	1.86758675389985	2.91525050981647	2.38786069701079	2.05415505162966	2.1406770819148	4.7550697669372	2.33761698326724	2.37362681595728	1.98596086050821	3.7644724069088	2.56701061202435	1.40464840798641	1.69050210165836	0.614187358868481	2.53988669807772	5.43013597403535	1.49543328637553	1.76711123128759	0.788008343046783	2.8604061775615	4.01304302462989	2.32868928888175	2.54094251282601	5.8134839145501	3.4403281958429	4.42634550764999	2.79916171001466	2.49455999770645	2.62852401861825	2.00222358808116	1.76885321184664	2.62652434952887	3.46888222527791	2.56020918365473	2.26786850515538	2.22231765108353	1.37166985722262	2.45105330348649	1.08481941260112	1.50007193922197	2.41232996887957	1.91397670177528	2.08027637637312	1.57700436398956	1.25509452399744	0.880984795178511	0.899334130194672	0.826502186197032	0.896106808704489	0.77823408905419	1.26885459195119	2.31547769651252	2.64087630964872	2.09758204244298	1.86662866783181	2.18053117650433	2.27589993225293	2.93020564937117	3.09490255112663	4.47377029264605	2.68543041154085	2.29090181225491	3.08301103103158	5.26950540192289	3.69515481479356	2.65984754172196	4.94375304676971	1.74003233693327	2.10683162299259	1.71490996525685	2.58320815471685	2.23070328920448	2.48713602006314	1.63708109293432	2.12748247021036	2.7617984150543	3.00612091782094	2.71728060164356	1.94926250045017	3.6042582632178	3.13187030560725	2.7965222244676	2.06232868632336
090827_MeKO_01_09_ID080	090827_MeKO_01_09_cmb_ID079	A2		Homoserine, DL- (3TMS)	0	387.36  Win030_C01	80 X_291	Homoserine, DL- (3TMS)	TRUE	1927-25-9|498-19-1|56273-04-2|672-15-1	l-homoserine	 COR_OK:HDA	0.0590247623994611	0.0515527902422476	0.0502494525316265	0.0724454452368017	0.0319815946825593	0.12932264703667	0.0541536289285223	0.0608760222262721	0.0801763393667306	0.0675595059430904	0.0530450851269528	0.0610547771805568	0.0239235695935787	0.0541310645319684	0.122013795275665	0.0979900602058738	0.161280420212494	0.0969753124549591	0.172376987222433	0.153177127279808	0.0948185195204508	0.109958117512969	0.08719687241581	0.0766797705445055	0.0809065301638976	0.0533903601800568	0.0777108794600679	0.095457157694305	0.0612371218797194	0.0497514717873217	0.0583539993780251	0.0942623744889762	0.0753240437951527	0.0958471495221346	0.0571447612192944	0.0522200267261021	0.0561602230087106	0.0491794692371672	0.0987302525932034	0.070258798719942	0.0728127169840434	0.0372420517747173	0.0847738886752019	0.0579388533610291	0.0550322597559842	0.265789394862169	0.157732766893611	0.270896786705517	0.20893876051744	0.292026564701147	0.174651333561315	0.153112020972635	0.165792740522545	0.203886710200119	0.153825327079983	0.126445464676888	0.289113577747043	0.176623314490962	0.150745741704997	0.145111792188074	0.103657999660064	0.11601181312263	0.0383798794222757	0.0808294725075028	0.101365114307764	0.163907158595782	0.0954698917344168	0.108566759699787	0.0789025071487444	0.0431679371916271	0.065841634927876	0.0683212891973493	0.0844731572355526	0.0839401970652606	0.0755889686999888	0.0631044056585878	0.240112492448894	0.165717668282783	0.137112358633912	0.0860582735801953	0.112525742343238	0.131251825115931	0.0782716103482086	0.125150017946072	0.0917087866502698	0.103288020923058	0.101774593424247	0.0647754234523773	0.0906757299374749	0.110077566586233	0.0610224039999617	0.0441822942523582	0.223148239804183	0.140445877388956	0.204319621302021	0.204543673869754	0.440638318961245	0.193803495169945	0.13763748836277	0.223111958630841	0.0711678536649681	0.0517508590663643	0.0529945915305206	0.102728174797721	0.0372814553172579	0.0825453268441926	0.0580937420984679	0.0574846435176111	0.0935021513039098	0.0635668797374261	0.0858445175993923	0.0853290666227648	0.0519840649898453	0.0764411821755672	0.0631888911342706	0.0550719257218595
090827_MeKO_01_09_ID081	090827_MeKO_01_09_cmb_ID080	U			1442.2	388.55  Win030_C02	81		FALSE	0	0		9.73939015185333e-05	9.05922807666806e-05	0.000117637832326876	3.75866628852206e-05	0.000113855419321657	0.000122144615152854	4.54700466067978e-05	1.74490971061642e-05	6.28188054375958e-05	7.87909713050786e-05	8.70237996494573e-05	0.000131460896481998	0.000168109010406185	0.00046364155761659	0.00012105242745375	0.000190135380787314	5.11622354486075e-06	8.23604505116643e-05	0.000100695334852267	6.49055624066983e-05	0.000106889066304212	0.00014247071543719	0.000322708600856522	0.000107545260230723	0.000154073150306515	0.000229392873528062	5.25471163718949e-05	0.000166176216029081	0.000111126051391354	0.000137487754996821	0.000668490063021469	0.000138607988291351	0.000682296663343141	0.000101739749720216	0.000237247924080664	0.000159910351034211	0.000197712702410132	0.000136178985278004	1.49190573325811e-05	1.67898481861927e-06	3.52205983476508e-05	7.90600005510243e-05	0.000172170632086012	8.32046923530972e-05	0.000179949137555028	0.000223644405395421	3.96904710266649e-05	2.09546739924207e-06	3.12385884897651e-05	0.000265647011471121	0.000139174970773256	5.47039045963904e-05	0.000205013137191521	3.51564006196599e-05	0.000131578447956296	1.62457395548018e-06	5.3907356838064e-05	0.000220809044338456	0.000181466695306308	6.05700856461011e-06	7.16732844999355e-05	5.75081020529194e-05	0.000206013903384587	1.82567089894631e-05	0.000390795775469552	7.62081476450026e-05	2.93900463260605e-05	1.44611068531185e-05	0.000570167398261206	0.000250686539272325	4.42044437843248e-05	0.000197798342723571	4.00972712627574e-05	0.000236404436277	5.21046559231828e-05	0.000371720856797414	0.000357038308010687	0.000199195700379599	0.000333975790579333	6.18965941742925e-05	0	0.000808307343682471	0.00103252028067023	0.000318262371573422	0.000426593547551941	0.000536388266800307	1.41596747908873e-05	6.06607905817828e-05	0.000106120575919234	1.1418045078442e-05	0.000350571354680511	6.80620726102205e-05	8.99895612108995e-06	0.000619419657472715	8.70838981872252e-05	0.00018722533077323	1.5858856179998e-05	0.000452613812156137	1.20749467796721e-06	0.000222234966879821	1.50350548085575e-05	1.16879777460904e-06	0.000350390334833004	1.96102271256506e-06	0.00013720702354254	4.96430298428155e-05	5.5940050167037e-06	3.19996160046079e-05	7.17994331059685e-05	1.97959826032905e-06	8.67221457140181e-06	0.000346412996318076	0.00016552473199872	0.000384097591516052	0.000635122261035249	0.000107558966601206
090827_MeKO_01_09_ID082	090827_MeKO_01_09_cmb_ID081	U			1447.9	390.08  Win030_C03	82		FALSE	0	0		0.145173726371834	0.136245007787081	0.112681961595772	0.104184534568909	0.151343297645548	0.109672632073954	0.094799064274304	0.119396416343212	0.123887060163664	0.136764242406051	0.150619160737037	0.119403086213953	0.154352484343369	0.134607556627245	0.0709108666296066	0.0860510969602518	0.10740658628511	0.07692877880042	0.090231075654419	0.0943243859254552	0.0738722213791329	0.0999363760914623	0.125859715881969	0.142253572519113	0.131346454323655	0.104365446119271	0.108603329175105	0.136499913449887	0.0968141272326613	0.128583513308624	0.119785976859346	0.133081553661412	0.120327351614612	0.125731643761381	0.0949005024857718	0.107756023909697	0.112919192995642	0.154808270464035	0.0888877435875179	0.121842249302382	0.137055088370158	0.107140675292193	0.131501730864333	0.0975237304676985	0.108717880270663	0.117870585768628	0.111087958336346	0.113320781483612	0.0964636840636879	0.121503723083115	0.12422227700856	0.0967866365374392	0.0991735329297635	0.0999258313354669	0.0991102007456956	0.131437780442079	0.134365771523776	0.119864349643761	0.10194601427538	0.142014641808704	0.138808626186961	0.113821712902781	0.136563381624581	0.108700445323263	0.126085055716513	0.104820993687977	0.12380557014853	0.12026579514396	0.119634111311111	0.106503321596645	0.110694999946955	0.107135792916331	0.105117355278334	0.131618169897219	0.125241728385872	0.122152455369546	0.154321771045378	0.136349456909836	0.108820020191513	0.114877327827746	0.155951426861311	0.108305007534079	0.106523501476203	0.130131454977792	0.123781266365011	0.130036959892253	0.0977815651332168	0.108745340278422	0.131129180290254	0.108931956063363	0.147998582389058	0.122237480582291	0.089300016198121	0.09725281488912	0.0904372781472706	0.100585791428946	0.122579046486272	0.0885727403875	0.0864493739743842	0.111141379672908	0.10577276712088	0.115180345496622	0.133866238100355	0.118416356498241	0.116958666687713	0.115842929453577	0.116920298854124	0.118765241483769	0.0974982719912555	0.131037527244221	0.129248951529258	0.145699248352395	0.127799971730608	0.132096923186243	0.140013664751677	0.110731956115942
